Customer_Id,Age,Monthly_Income,Credit_Score,Credit_Score_Band,Loan_Amount,Interest_Rate,Loan_Term,Loan_Type,Debt_Income_Ratio,Repayment_Status,Transaction_Id,Gender,Transaction_Amount,Transaction_Type,Transaction_Date,Transaction_Year,Transaction_Month,Product_Id,Product_Name,Interaction_Date,Interaction_Year,Interaction_Day_Name,Interaction_Type,Transaction_Frequency
C089,69,147017.34,693,Good,105578.63,12.12,48,Mortgage,0.718137261903936,0,4e2a89d8-179a-4589-8839-166389c40f5b,Male,599.73,Withdrawal,2024-10-10,2024,10,P037,Fixed Deposit,2024-01-18,2024,Thursday,Clicked,5
C052,36,133891.21,620,Fair,626476.75,9.95,48,Education,4.678998344999646,0,7cedc5f3-a737-4b5c-8c82-b073d25cb855,Male,923.2,Withdrawal,2024-04-14,2024,4,P018,Auto Refinance,2024-10-18,2024,Friday,Viewed,10
C027,25,51000.92,758,Excellent,519261.97,7.86,36,Auto,10.181423590005828,0,1a4721f5-e11c-457d-9bc9-e95e7578cb0d,Male,633.92,Withdrawal,2024-03-16,2024,3,P022,Short-Term Loan,2024-11-20,2024,Wednesday,Purchased,8
C026,69,58786.51,647,Fair,897149.37,12.21,24,Auto,15.261143585492658,0,568f32b7-e206-4c2a-a2c1-4c815548f3d1,Male,605.98,Withdrawal,2024-01-27,2024,1,P030,Agricultural Loan,2024-08-21,2024,Wednesday,Clicked,10
C093,31,63161.18,494,Poor,827884.8,1.71,24,Auto,13.107494191843788,0,06b22ae6-ed79-4d16-9330-f7c275eb1075,Male,1988.95,Withdrawal,2024-03-27,2024,3,P014,Certificate of Deposit,2024-07-31,2024,Wednesday,Viewed,8
C024,62,164991.63,775,Excellent,734664.98,1.23,36,Business,4.452740905705338,0,625daa52-1be2-4504-afe5-61d8ce24211d,Male,909.82,Withdrawal,2024-05-21,2024,5,P023,Long-Term Loan,2024-06-05,2024,Wednesday,Purchased,3
C086,64,183847.17,823,Excellent,397536.08,11.33,12,Auto,2.1623181907015483,0,4b5cca00-47df-45d8-aaf2-70d191214b8d,Female,1354.75,Deposit,2024-09-26,2024,9,P037,Fixed Deposit,2024-08-14,2024,Wednesday,Clicked,9
C029,64,123898.22,680,Good,201156.29,13.03,24,Education,1.6235607743194373,1,572f0e4c-eb82-4b5f-9402-dd751058542f,Female,349.99,Withdrawal,2024-11-01,2024,11,P018,Auto Refinance,2024-07-29,2024,Monday,Viewed,6
C03,21,129465.14,690,Good,335730.79,7.05,24,Business,2.59321381802082,0,28aabb99-2be8-45fe-bc7c-7ef87b74cdb1,Female,1469.07,Deposit,2024-06-03,2024,6,P035,Real Estate Investment,2024-12-20,2024,Friday,Clicked,8
C079,18,81935.23,608,Fair,872557.12,3.02,12,Education,10.649352177323479,0,fb24e62a-c804-45c0-b598-185ac7e025e3,Male,663.21,Withdrawal,2024-01-10,2024,1,P050,Savings Account,2024-05-06,2024,Monday,Viewed,9
C030,43,143324.84,336,Poor,553634.81,7.56,24,Education,3.862797335060692,0,1113b858-80cc-4b18-9209-77698596ab0f,Female,486.78,Withdrawal,2024-10-08,2024,10,P038,Recurring Deposit,2024-01-05,2024,Friday,Purchased,2
C075,46,81802.7,666,Fair,139449.42,3.08,48,Business,1.7047043679487355,0,09493908-fcde-422b-9a29-725cdcd5bf3b,Male,1911.68,Withdrawal,2024-03-30,2024,3,P021,Cash Credit,2024-11-17,2024,Sunday,Purchased,1
C083,59,198954.11,505,Poor,537352.87,5.09,48,Business,2.7008885114260774,0,5e666ba5-6397-4818-8b8c-9e6b558f2bf2,Male,984.32,Deposit,2024-04-30,2024,4,P03,Credit Card,2024-02-18,2024,Sunday,Purchased,9
C031,56,71683.94,626,Fair,434235.86,9.39,24,Personal,6.057644989937773,0,3e54f461-6ec6-4783-aa7b-6bbc45ac36d3,Female,681.62,Deposit,2024-12-05,2024,12,P06,Auto Loan,2024-07-04,2024,Thursday,Viewed,10
C024,35,110715.0,746,Excellent,588271.09,6.81,60,Education,5.3133820168902135,0,63cbeb2f-40fa-43f1-8c18-19654c1c6d9e,Female,1462.58,Deposit,2024-10-21,2024,10,P07,Business Loan,2024-01-06,2024,Saturday,Purchased,3
C058,25,169575.88,735,Good,356761.28,15.0,24,Personal,2.1038444854303573,0,3b09172f-d23e-4e8c-b5a9-d25d0ec25b54,Male,85.36,Deposit,2024-07-12,2024,7,P012,Mutual Fund,2024-10-19,2024,Saturday,Viewed,3
C020,39,133106.01,384,Poor,582661.63,7.21,60,Education,4.3774254070120495,0,62a5d4d3-e72c-4291-a1e0-b09873a3464e,Female,766.14,Deposit,2024-06-28,2024,6,P07,Business Loan,2024-04-17,2024,Wednesday,Clicked,7
C023,53,162407.24,430,Poor,754648.68,5.86,48,Business,4.646644324477161,0,37491c35-77e6-4504-aa80-86e8f8f3548b,Female,1296.62,Withdrawal,2024-06-10,2024,6,P040,Gold Investment,2024-05-13,2024,Monday,Purchased,2
C036,35,22243.75,329,Poor,691511.04,3.08,36,Personal,31.08788041584715,1,fb555b83-ffc3-46f3-98ef-36d2e9536726,Male,267.48,Deposit,2024-09-24,2024,9,P011,Insurance Policy,2024-07-08,2024,Monday,Viewed,7
C036,60,70313.39,670,Good,470209.89,4.7,12,Business,6.687344899741003,0,2572d711-ba9a-4105-a90c-b6d08b5a081f,Male,1277.93,Deposit,2024-04-19,2024,4,P025,Medical Loan,2024-08-13,2024,Tuesday,Clicked,7
C075,55,108432.59,366,Poor,540133.82,1.19,12,Education,4.981286714630721,0,63c4f29d-5703-4497-bb42-653c1fe6e180,Female,107.0,Deposit,2024-04-24,2024,4,P045,Pension Plan,2024-09-19,2024,Thursday,Viewed,1
C080,62,26829.58,783,Excellent,106134.04,10.26,60,Business,3.955859167381673,1,f842592b-af28-4570-9b78-d925e2aa0be2,Male,532.52,Withdrawal,2024-05-17,2024,5,P04,Personal Loan,2024-01-02,2024,Tuesday,Clicked,4
C027,46,23659.13,637,Fair,600929.54,14.27,36,Business,25.39947749557993,1,c437eb87-ae6c-49e2-bdfe-09e7a0295d53,Female,143.96,Withdrawal,2024-09-28,2024,9,P01,Savings Account,2024-06-09,2024,Sunday,Viewed,8
C035,48,188803.54,849,Excellent,477270.55,3.55,12,Mortgage,2.5278686511916035,0,5cecbed6-45d3-416f-a365-f6df0657066e,Male,1252.69,Withdrawal,2024-04-08,2024,4,P036,International Investment,2024-01-03,2024,Wednesday,Purchased,6
C094,55,179928.97,358,Poor,336103.25,2.51,36,Education,1.8679774024160756,0,fb65cd97-d744-4a40-a6b8-a1e64aa91953,Male,954.94,Withdrawal,2024-09-28,2024,9,P013,Bond,2024-04-30,2024,Tuesday,Purchased,7
C085,32,140722.53,821,Excellent,750117.77,5.54,48,Business,5.330473876500089,0,fe0c33e0-b096-4afb-9000-0bffd26c0ea0,Male,1817.85,Withdrawal,2024-11-27,2024,11,P01,Savings Account,2024-04-11,2024,Thursday,Purchased,9
C084,19,68237.87,419,Poor,446733.42,9.97,12,Business,6.546708154870602,0,b35884d4-c8d1-4d3f-a135-896edf4287f7,Female,788.75,Withdrawal,2024-01-18,2024,1,P029,Small Business Loan,2024-09-24,2024,Tuesday,Clicked,5
C043,59,23094.14,595,Fair,419332.33,1.25,60,Business,18.157520912231416,0,4799b9ed-f7cd-48e5-a3fc-5b1447beb214,Male,202.04,Deposit,2024-03-17,2024,3,P07,Business Loan,2024-03-29,2024,Friday,Viewed,8
C016,35,63967.07,387,Poor,845666.07,2.09,60,Business,13.220334619046955,1,3702e5a7-7b23-48cb-8bae-95b36e930dde,Male,369.2,Deposit,2024-07-21,2024,7,P046,Child Education Fund,2024-01-10,2024,Wednesday,Viewed,3
C072,70,99350.75,695,Good,192017.73,12.99,24,Education,1.9327255204414664,0,fbc966b2-7152-476a-8b47-b7949c15ad19,Female,1306.49,Deposit,2024-04-25,2024,4,P028,Debt Consolidation Loan,2024-03-31,2024,Sunday,Clicked,8
C087,65,89264.39,764,Excellent,145564.33,1.45,12,Auto,1.6307099617215777,0,72ff095a-aa29-4a86-8d01-eca3d96015b8,Male,97.55,Deposit,2024-09-27,2024,9,P028,Debt Consolidation Loan,2024-03-25,2024,Monday,Viewed,1
C015,23,190313.15,772,Excellent,511476.79,14.04,36,Auto,2.687553592591999,0,3468b034-9385-4a5c-a9b4-3dd90a34e53e,Female,1364.9,Deposit,2024-01-16,2024,1,P012,Mutual Fund,2024-02-08,2024,Thursday,Viewed,8
C027,20,170754.09,830,Excellent,134889.91,9.64,24,Personal,0.789965909454936,0,ff297779-0a1c-42d4-84e1-e8199d44a250,Male,1588.06,Deposit,2024-06-24,2024,6,P043,Money Market Account,2024-11-10,2024,Sunday,Viewed,8
C042,19,135612.37,401,Poor,243420.61,13.13,60,Personal,1.7949734968867515,0,923e6572-c447-4a35-871e-a854642a4914,Male,1124.71,Withdrawal,2024-01-30,2024,1,P044,Insurance Savings,2024-08-09,2024,Friday,Purchased,1
C026,53,87424.58,747,Excellent,420807.62,4.9,48,Mortgage,4.813378800332813,0,833f1be5-d141-4b09-8771-3b55662b5bba,Male,1766.31,Deposit,2024-05-19,2024,5,P026,Emergency Loan,2024-06-19,2024,Wednesday,Clicked,10
C074,61,192163.16,691,Good,950759.31,7.34,60,Education,4.94766692013183,0,8d68ece4-df6a-485b-8b49-2355f8d204c9,Female,1051.51,Deposit,2024-07-10,2024,7,P029,Small Business Loan,2024-03-23,2024,Saturday,Clicked,4
C080,37,158232.55,841,Excellent,834130.27,11.91,24,Mortgage,5.271546657119537,0,04ecce9d-2f86-434e-bab7-e4a2ccc1a580,Female,842.46,Deposit,2024-04-04,2024,4,P020,Gold Loan,2024-04-25,2024,Thursday,Clicked,4
C056,69,102055.07,649,Fair,112929.88,2.35,24,Education,1.106558253303829,0,df90a5ad-6446-41d6-a962-81049902d8c5,Female,1144.11,Deposit,2024-02-10,2024,2,P014,Certificate of Deposit,2024-12-10,2024,Tuesday,Viewed,9
C049,29,128955.38,750,Excellent,987181.81,5.78,48,Auto,7.655220045879435,0,92c4bb3e-929a-477c-b244-1f96a1142845,Male,560.6,Withdrawal,2024-10-24,2024,10,P048,Property Investment,2024-11-04,2024,Monday,Purchased,4
C01,46,113603.97,723,Good,664071.98,3.6,48,Mortgage,5.845499765545165,0,715de322-15ed-44af-b00f-7fdb0d202474,Male,1582.94,Withdrawal,2024-01-05,2024,1,P04,Personal Loan,2024-04-15,2024,Monday,Purchased,10
C018,24,72345.21,426,Poor,842421.76,2.12,60,Education,11.64447183165271,0,4c0f4252-ad7b-46ac-ba47-27598ba98169,Male,941.99,Withdrawal,2024-12-04,2024,12,P018,Auto Refinance,2024-02-22,2024,Thursday,Viewed,9
C027,44,31446.77,758,Excellent,184201.9,3.36,24,Education,5.857577741688574,1,888e4346-76db-4b08-9ba9-1819d90e0904,Male,1552.89,Withdrawal,2024-08-11,2024,8,P030,Agricultural Loan,2024-02-08,2024,Thursday,Purchased,8
C058,45,180611.46,548,Poor,476296.31,6.95,48,Mortgage,2.637132272780476,0,93c8c789-b7b5-4629-adb1-68a776424214,Male,369.97,Deposit,2024-05-07,2024,5,P044,Insurance Savings,2024-05-15,2024,Wednesday,Clicked,3
C020,26,122438.39,378,Poor,206003.88,7.04,36,Business,1.6825105263145,0,46380a5e-36e6-4213-9cfa-c39cd4d0a10e,Male,1172.2,Deposit,2024-08-18,2024,8,P019,Home Improvement Loan,2024-09-14,2024,Saturday,Viewed,7
C092,50,91681.89,432,Poor,346731.18,6.67,24,Mortgage,3.781893894203097,0,df63cc29-b0e5-49a3-90df-e5a351e07330,Male,1545.24,Withdrawal,2024-06-10,2024,6,P048,Property Investment,2024-06-16,2024,Sunday,Purchased,8
C084,63,112369.08,642,Fair,107287.61,6.77,48,Personal,0.9547787523044595,0,7894d309-d77b-471e-80e2-5755ef19d3ae,Female,681.07,Withdrawal,2024-12-09,2024,12,P042,High-Yield Savings Account,2024-04-27,2024,Saturday,Clicked,5
C040,69,129205.63,807,Excellent,627802.43,11.9,24,Auto,4.858940202528326,0,ce5d67f2-f726-4a4e-9eea-98ba27e5a951,Female,1968.68,Withdrawal,2024-01-03,2024,1,P046,Child Education Fund,2024-02-05,2024,Monday,Viewed,4
C072,54,87965.75,395,Poor,630367.91,10.18,60,Mortgage,7.166060767969352,0,4f11a50d-97f3-4fbb-9159-1551dbdc80b2,Female,757.19,Deposit,2024-03-26,2024,3,P025,Medical Loan,2024-01-13,2024,Saturday,Clicked,8
C06,69,31536.49,792,Excellent,928959.95,9.92,48,Auto,29.456669083972248,0,6176bc4b-99d3-4021-bed8-aa0c75986d6a,Female,351.76,Deposit,2024-07-19,2024,7,P06,Auto Loan,2024-03-30,2024,Saturday,Viewed,7
C043,66,87642.19,470,Poor,923146.51,2.84,36,Education,10.533129192686763,0,55336366-1b55-443e-b01c-1ec674b06bc9,Male,1965.68,Deposit,2024-09-15,2024,9,P049,Auto Insurance,2024-01-30,2024,Tuesday,Viewed,8
C022,50,164892.71,630,Fair,536244.29,13.06,60,Personal,3.252080034344757,0,b5610ff7-793f-4932-be65-1056f9ddb1b2,Female,1214.09,Deposit,2024-02-29,2024,2,P09,Investment Fund,2024-10-13,2024,Sunday,Clicked,2
C078,37,138356.42,788,Excellent,128320.79,11.82,60,Mortgage,0.9274653825243525,0,8ca27f99-a7cd-43bb-9fb4-c938ba18e0e0,Female,1459.85,Deposit,2024-08-29,2024,8,P042,High-Yield Savings Account,2024-09-23,2024,Monday,Viewed,1
C05,51,49271.98,393,Poor,418879.06,8.28,24,Personal,8.501364467188044,1,b2109cc8-5adb-45f0-9731-41f86c96a57b,Male,1732.2,Withdrawal,2024-10-17,2024,10,P02,Checking Account,2024-03-16,2024,Saturday,Purchased,4
C026,55,62282.77,758,Excellent,569778.26,2.25,36,Mortgage,9.148248544501152,0,f30a75cc-8184-41ea-af88-2340d2b6ea13,Male,1479.83,Deposit,2024-01-03,2024,1,P036,International Investment,2024-03-20,2024,Wednesday,Purchased,10
C041,52,40717.69,460,Poor,617561.11,13.02,36,Mortgage,15.166899448372439,0,19573150-1a6b-461f-a154-e4cb55e123b2,Male,1543.18,Withdrawal,2024-09-22,2024,9,P047,Healthcare Savings,2024-10-30,2024,Wednesday,Purchased,4
C033,42,188799.21,826,Excellent,890493.63,6.02,12,Business,4.716617352371337,0,b4194a2d-2c37-4c86-8307-194b13cd4373,Female,1996.78,Withdrawal,2024-07-29,2024,7,P022,Short-Term Loan,2024-01-03,2024,Wednesday,Viewed,4
C07,67,65183.56,678,Good,197150.24,3.18,24,Personal,3.024539316355228,0,2686b4d0-6203-44fd-8704-eae52f05bec7,Male,1895.58,Withdrawal,2024-03-04,2024,3,P034,Stock Investment,2024-10-20,2024,Sunday,Clicked,10
C022,48,134608.9,673,Good,555768.36,13.05,12,Personal,4.128763848452814,0,5fd60e80-eea0-41c2-af64-e6347594af3a,Female,1845.28,Withdrawal,2023-12-27,2023,12,P046,Child Education Fund,2024-10-12,2024,Saturday,Purchased,2
C031,51,81888.71,305,Poor,853493.04,10.65,12,Personal,10.422597205402306,1,52c99767-4a47-49bc-9fa2-12a9395d1e38,Female,1382.62,Deposit,2024-09-16,2024,9,P04,Personal Loan,2024-02-05,2024,Monday,Viewed,10
C054,56,179798.86,537,Poor,210856.48,4.45,60,Education,1.1727353554966924,0,df457bfb-0800-4946-8dd6-5fae3b7ebdd8,Male,175.14,Withdrawal,2024-11-03,2024,11,P044,Insurance Savings,2024-09-16,2024,Monday,Clicked,1
C044,33,120447.46,835,Excellent,550854.56,14.8,12,Business,4.5734012157666095,0,7cb85b74-bba9-44e3-9667-f33c0d667696,Male,204.02,Deposit,2024-12-06,2024,12,P028,Debt Consolidation Loan,2024-07-09,2024,Tuesday,Purchased,9
C021,28,25896.75,654,Fair,151004.38,1.45,36,Auto,5.83101663336133,1,bd199006-9eeb-4895-a316-c5cae42496d8,Female,1643.43,Withdrawal,2024-09-19,2024,9,P03,Credit Card,2024-10-29,2024,Tuesday,Viewed,10
C059,68,180283.46,662,Fair,351341.71,6.92,24,Auto,1.9488294156324715,0,249359b6-42be-49b2-a14c-7fe590981d73,Female,1026.89,Withdrawal,2024-05-27,2024,5,P011,Insurance Policy,2024-07-24,2024,Wednesday,Clicked,3
C059,64,128786.26,679,Good,996495.41,5.01,12,Auto,7.737591028732414,0,5770d128-a988-41b3-b187-98768a591e99,Female,1485.95,Deposit,2024-01-08,2024,1,P015,Home Equity Line,2024-01-29,2024,Monday,Clicked,3
C02,34,151201.96,580,Fair,381906.12,4.89,24,Mortgage,2.52580138511432,0,27da28cf-91cb-46f5-a165-83cd25107557,Male,1866.47,Deposit,2024-08-23,2024,8,P010,Retirement Plan,2024-01-26,2024,Friday,Viewed,10
C020,59,42320.83,381,Poor,525118.47,3.74,60,Mortgage,12.408038074867623,1,bd6c2cc5-f6a9-42ea-a313-d74cea125dbc,Male,1295.95,Withdrawal,2024-11-06,2024,11,P01,Savings Account,2024-10-03,2024,Thursday,Viewed,7
C034,50,134151.0,621,Fair,543347.37,3.58,12,Personal,4.050267012545564,1,5850b198-127d-402d-ad7b-a668b10071a9,Female,1339.47,Withdrawal,2024-07-10,2024,7,P04,Personal Loan,2024-10-16,2024,Wednesday,Clicked,10
C066,22,129099.54,349,Poor,907121.94,4.07,24,Auto,7.026531155726813,0,2f22c83b-ce79-4289-8b85-3b761d3c58fb,Female,296.6,Withdrawal,2024-06-11,2024,6,P02,Checking Account,2024-09-22,2024,Sunday,Clicked,4
C034,33,174668.4,536,Poor,140404.2,7.99,48,Mortgage,0.8038328627273166,1,35737f78-e34f-4db3-976c-4fbd5ee5a935,Male,1245.22,Withdrawal,2024-01-11,2024,1,P046,Child Education Fund,2024-11-09,2024,Saturday,Purchased,10
C034,69,105474.79,470,Poor,501429.57,13.53,12,Education,4.7540229281328745,0,4f39764d-d1b1-4da3-b7c4-b990631d0066,Female,850.65,Withdrawal,2024-07-31,2024,7,P07,Business Loan,2024-01-27,2024,Saturday,Purchased,10
C034,22,23022.64,507,Poor,682493.63,3.03,60,Auto,29.644455631500126,0,00591326-27fa-42aa-97d3-3a53f8151ea2,Male,313.87,Withdrawal,2024-08-05,2024,8,P011,Insurance Policy,2024-10-28,2024,Monday,Viewed,10
C098,62,69755.09,371,Poor,916337.65,6.27,24,Personal,13.136498712853786,0,b5be80fb-281e-44d3-871e-cbfae5c26e9b,Male,664.26,Withdrawal,2023-12-23,2023,12,P029,Small Business Loan,2024-02-23,2024,Friday,Clicked,6
C018,27,197787.11,730,Good,146517.44,1.84,36,Mortgage,0.7407835626902077,0,6d4ec90a-3234-40b8-b81a-c8cefb7f5fa1,Female,1696.41,Withdrawal,2024-12-18,2024,12,P034,Stock Investment,2024-06-26,2024,Wednesday,Clicked,9
C057,63,145197.42,825,Excellent,125033.23,14.51,36,Personal,0.8611257004428865,0,a4b5a4d5-861a-4a0e-b544-ceb27eba2985,Male,1150.46,Withdrawal,2024-08-21,2024,8,P025,Medical Loan,2023-12-29,2023,Friday,Purchased,4
C036,54,167357.16,833,Excellent,330218.39,6.02,12,Business,1.9731357176472164,0,137e66b9-6097-434a-941f-7536c477152d,Female,1224.21,Deposit,2024-09-26,2024,9,P024,Travel Loan,2024-11-10,2024,Sunday,Purchased,7
C060,64,96174.49,556,Poor,180944.56,1.25,24,Business,1.8814194907610113,0,59a00c65-7659-48e6-bd51-a2086ef543ba,Female,1594.6,Withdrawal,2024-12-07,2024,12,P046,Child Education Fund,2024-04-19,2024,Friday,Viewed,9
C069,27,93469.65,345,Poor,496938.73,2.44,48,Auto,5.316578482962116,0,4072bfdb-1fb4-47ff-bb5a-438bb5db42a3,Male,248.78,Deposit,2024-10-19,2024,10,P034,Stock Investment,2024-03-22,2024,Friday,Purchased,2
C082,40,33624.95,417,Poor,305352.94,4.72,24,Mortgage,9.081141830694174,1,503f0516-cc4e-42d4-8941-162f4a53cef9,Male,1970.41,Withdrawal,2024-12-19,2024,12,P019,Home Improvement Loan,2024-07-09,2024,Tuesday,Viewed,6
C076,57,121738.7,551,Poor,698653.82,6.68,12,Business,5.738962384188429,0,c3dd033d-70f6-4669-acb1-454bafc6819a,Male,957.89,Withdrawal,2024-02-02,2024,2,P032,Education Savings Plan,2024-06-11,2024,Tuesday,Viewed,9
C090,45,145407.82,594,Fair,914663.73,2.24,24,Education,6.290333834865277,0,f7c1dc77-928d-4bf6-807b-e259d0630417,Male,731.47,Deposit,2024-08-16,2024,8,P014,Certificate of Deposit,2024-07-10,2024,Wednesday,Viewed,6
C067,28,30284.17,687,Good,496790.35,14.51,48,Business,16.404291416934985,0,412cfeac-5ee5-4303-a04a-975871575d9a,Male,1107.21,Withdrawal,2024-10-29,2024,10,P032,Education Savings Plan,2024-10-10,2024,Thursday,Purchased,1
C036,36,48859.45,720,Good,677973.67,12.08,36,Auto,13.87599880882818,0,39c37205-32f3-4a50-b47f-f71bfdc4df80,Female,1366.34,Withdrawal,2024-04-30,2024,4,P07,Business Loan,2024-09-22,2024,Sunday,Viewed,7
C06,64,98350.52,618,Fair,271624.52,8.05,12,Business,2.7618005476737695,0,f7eda752-94f7-44aa-877f-62db001e459c,Male,938.35,Withdrawal,2024-01-18,2024,1,P048,Property Investment,2024-02-13,2024,Tuesday,Clicked,7
C019,57,119242.72,327,Poor,722087.73,7.74,24,Education,6.055612703232533,1,64e2b1d3-a4dc-49eb-8327-9af7d22a0a34,Male,151.92,Withdrawal,2024-10-02,2024,10,P035,Real Estate Investment,2024-08-04,2024,Sunday,Purchased,5
C039,70,154618.88,446,Poor,725902.3,11.81,36,Personal,4.6947843626858505,1,10b95870-2e39-4005-9d08-4434b9b303bf,Male,537.12,Withdrawal,2024-10-14,2024,10,P05,Home Loan,2024-07-04,2024,Thursday,Purchased,5
C039,51,164555.84,316,Poor,582820.27,2.27,36,Auto,3.541778097939277,1,5581ba8f-1f6a-42d1-97a7-48eede040659,Female,279.79,Deposit,2024-10-24,2024,10,P046,Child Education Fund,2024-05-28,2024,Tuesday,Clicked,5
C06,32,147782.66,602,Fair,510955.02,14.58,60,Personal,3.457476134209521,0,78df8454-50e2-49bc-b684-44fe1d9accbb,Male,736.06,Deposit,2024-01-22,2024,1,P03,Credit Card,2024-07-03,2024,Wednesday,Clicked,7
C09,41,91765.01,389,Poor,888986.58,11.73,12,Personal,9.687642163391036,0,589592e1-2b30-4124-b2de-856e9c940937,Female,1782.38,Deposit,2024-03-12,2024,3,P07,Business Loan,2024-09-03,2024,Tuesday,Clicked,3
C095,67,151161.51,767,Excellent,741615.76,2.21,36,Personal,4.906115055347092,0,6935ffef-28dd-4bf3-bdae-9316c6bca6c1,Female,1572.32,Withdrawal,2024-06-16,2024,6,P029,Small Business Loan,2024-08-12,2024,Monday,Purchased,9
C086,50,106269.14,606,Fair,873412.8,1.64,48,Mortgage,8.218875206856854,0,26ff423e-50f3-48d0-9c02-154bfddf507c,Male,1329.5,Deposit,2024-01-11,2024,1,P050,Savings Account,2024-12-19,2024,Thursday,Purchased,9
C064,70,113340.6,434,Poor,635199.24,14.62,12,Personal,5.6043398393867685,0,57546419-8bab-4c39-b8d9-d918224ff131,Female,1980.75,Deposit,2024-06-08,2024,6,P07,Business Loan,2024-07-03,2024,Wednesday,Viewed,8
C056,22,181710.06,556,Poor,939204.13,7.09,24,Education,5.1686963836784825,0,5a24c6a9-21a1-4be5-b6ba-9821ef1802e6,Male,1039.11,Deposit,2024-11-28,2024,11,P044,Insurance Savings,2024-06-27,2024,Thursday,Clicked,9
C079,47,95725.44,754,Excellent,363723.79,10.7,24,Auto,3.799656496747364,0,f8ac22c9-95d7-4d53-95bb-5651ce754ad8,Female,1819.11,Deposit,2024-01-17,2024,1,P048,Property Investment,2024-09-26,2024,Thursday,Viewed,9
C057,27,67364.86,814,Excellent,419017.53,11.94,48,Education,6.220120252606478,0,d1e47f7c-7e75-47f8-a4e5-c03bf865029e,Male,1607.54,Withdrawal,2024-08-12,2024,8,P018,Auto Refinance,2024-05-03,2024,Friday,Purchased,4
C043,55,83658.57,305,Poor,671884.44,1.0,36,Mortgage,8.03126852395397,1,f6e2c1df-cb3c-4dd6-bcb0-dd9480af0b2d,Female,1532.28,Deposit,2024-10-06,2024,10,P050,Savings Account,2024-02-10,2024,Saturday,Purchased,8
C061,23,169067.74,633,Fair,778800.26,4.39,36,Auto,4.606439170476875,0,821a1fdb-479e-4771-b399-4d338b89efd5,Male,219.59,Withdrawal,2024-12-03,2024,12,P046,Child Education Fund,2024-08-06,2024,Tuesday,Clicked,5
C015,55,36197.22,430,Poor,963273.63,14.8,24,Mortgage,26.61181245410559,0,66cc8078-bac2-47eb-a6aa-494207a254b6,Female,1333.97,Deposit,2024-10-14,2024,10,P030,Agricultural Loan,2024-10-09,2024,Wednesday,Clicked,8
C074,25,71189.35,536,Poor,889500.5,3.03,24,Mortgage,12.494853513903413,0,c70e999d-0493-4401-aef0-211e1d35e368,Female,1877.74,Withdrawal,2024-04-01,2024,4,P036,International Investment,2024-07-18,2024,Thursday,Viewed,4
C072,61,27711.67,530,Poor,921042.6,1.16,48,Education,33.2366327976625,1,b2fa61fd-7f08-43c3-93af-993656b313ee,Female,443.37,Withdrawal,2024-05-16,2024,5,P048,Property Investment,2024-12-04,2024,Wednesday,Purchased,8
C010,56,147261.62,695,Good,844944.26,8.48,60,Auto,5.737708576070262,0,1228d75a-aa59-4919-a040-2e812c8baa21,Female,53.54,Withdrawal,2024-01-17,2024,1,P027,Holiday Loan,2024-11-27,2024,Wednesday,Purchased,1
C0100,35,28768.09,430,Poor,470035.69,14.91,60,Mortgage,16.338786829434973,0,02d05252-31ae-45ac-8056-d4772c91edae,Male,1725.26,Withdrawal,2024-05-24,2024,5,P09,Investment Fund,2023-12-31,2023,Sunday,Purchased,4
C086,61,99164.82,719,Good,488381.2,7.72,60,Auto,4.924944148539774,0,07a79f8e-43d6-4fdf-be8a-2d8ee6b95107,Male,1382.46,Deposit,2024-05-12,2024,5,P045,Pension Plan,2024-03-22,2024,Friday,Purchased,9
C039,28,58929.2,417,Poor,342898.66,1.41,12,Education,5.818824284056121,0,a2286324-fef8-481b-b035-e63d07a45d6d,Male,1750.09,Deposit,2024-02-04,2024,2,P040,Gold Investment,2024-05-21,2024,Tuesday,Purchased,5
C081,20,122714.32,633,Fair,421893.32,12.16,36,Education,3.4380121244203607,0,5f492a89-6946-489c-945f-f7aa9deab0fd,Female,1633.94,Deposit,2024-12-11,2024,12,P016,Mortgage Refinance,2024-10-24,2024,Thursday,Purchased,6
C073,21,45900.53,839,Excellent,263934.13,3.4,60,Mortgage,5.750132514809742,0,9b08f452-c94f-4d4e-b2d7-6994baea5c82,Female,191.51,Deposit,2024-11-01,2024,11,P012,Mutual Fund,2024-04-08,2024,Monday,Purchased,6
C023,47,56232.81,392,Poor,237425.44,11.69,48,Mortgage,4.222187011461814,1,b3cab8f8-4a68-4890-89e6-ba988359ba86,Female,1763.85,Withdrawal,2024-03-31,2024,3,P015,Home Equity Line,2024-07-12,2024,Friday,Purchased,2
